enb_id,yyyymmddhh,prb_usage,active_user,active_user2
65899,2014081905,0.07985,0.55115,0.55115
65899,2014081906,0.316176470588,0.881764705882,0.881764705882
65899,2014081907,2.36983333333,10.7566666667,10.7566666667
65899,2014081908,0.682666666667,2.57933333333,2.57933333333
65899,2014081909,0.724,2.1455,2.1455
65899,2014081910,1.24733333333,2.80816666667,2.80816666667
65899,2014081911,1.59683333333,4.24516666667,4.24516666667
65899,2014081912,1.56883333333,3.057,3.057
65899,2014081913,1.42483333333,4.05883333333,4.05883333333
65899,2014081914,1.96083333333,4.54183333333,4.54183333333
65899,2014081915,0.974,2.089,2.089
65899,2014081916,1.26416666667,3.6485,3.6485
65900,2014081900,0.326,1.29475,1.29475
65900,2014081901,0.602625,2.4655,2.4655
65900,2014081902,0.496,0.945375,0.945375
65900,2014081903,0.503625,1.739125,1.739125
65900,2014081904,0.621409090909,2.67154545455,2.67154545455
65900,2014081905,0.535,2.492,2.492
65900,2014081906,0.21675,0.78975,0.78975
65900,2014081907,0.203875,0.903125,0.903125
65900,2014081908,1.485,3.575625,3.575625
65900,2014081909,1.24825,3.21325,3.21325
65900,2014081910,3.453625,9.88575,9.88575
65900,2014081911,1.974625,5.20175,5.20175
65900,2014081912,3.569875,9.322125,9.322125
65900,2014081913,1.99125,4.85875,4.85875
65900,2014081914,3.35425,8.976,8.976
65900,2014081915,2.015875,5.009125,5.009125
65900,2014081916,2.982125,6.676625,6.676625
65938,2014081900,0.8715,2.5636,2.5636
65938,2014081901,0.154482758621,0.67824137931,0.67824137931
65938,2014081902,0.485,2.2651,2.2651
65938,2014081903,0.127173913043,0.542304347826,0.542304347826
65938,2014081904,0.0866785714286,0.520892857143,0.520892857143
65938,2014081905,0.0143529411765,0.186823529412,0.186823529412
65938,2014081906,0.111269230769,0.577230769231,0.577230769231
65938,2014081907,0.170333333333,0.888222222222,0.888222222222
65938,2014081908,0.252384615385,1.03873076923,1.03873076923
65938,2014081909,0.213172413793,1.07506896552,1.07506896552
65938,2014081910,1.3703,3.6372,3.6372
65938,2014081911,2.3798,8.0514,8.0514
65938,2014081912,1.9335,5.2819,5.2819
65938,2014081913,1.5688,4.2524,4.2524
65938,2014081914,2.7559,7.0653,7.0653
65938,2014081915,1.9325,4.5249,4.5249
65938,2014081916,3.6137,9.7873,9.7873
65939,2014081900,0.58259375,2.272125,2.272125
65939,2014081901,0.498272727273,2.60042424242,2.60042424242
65939,2014081902,0.407107142857,2.00042857143,2.00042857143
65939,2014081903,0.14848,0.76524,0.76524
65939,2014081904,0.14452,0.90808,0.90808
65939,2014081905,0.0365,0.432230769231,0.432230769231
65939,2014081906,0.0924516129032,0.673709677419,0.673709677419
65939,2014081907,0.514357142857,1.65925,1.65925
65939,2014081908,0.118866666667,0.841566666667,0.841566666667
65939,2014081909,0.394333333333,1.75641666667,1.75641666667
65939,2014081910,0.46575,1.79508333333,1.79508333333
65939,2014081911,0.626083333333,2.33275,2.33275
65939,2014081912,1.31408333333,4.01858333333,4.01858333333
65939,2014081913,1.52008333333,4.42608333333,4.42608333333
65939,2014081914,1.495,4.50433333333,4.50433333333
65939,2014081915,1.59333333333,4.12716666667,4.12716666667
65939,2014081916,1.04991666667,3.07808333333,3.07808333333
65957,2014081900,1.545375,3.764125,3.764125
65957,2014081901,0.954875,1.5685,1.5685
65957,2014081902,0.99525,2.422375,2.422375
65957,2014081903,0.556625,1.101375,1.101375
65957,2014081904,0.655125,1.492625,1.492625
65957,2014081905,0.291,0.897375,0.897375
65957,2014081906,0.153913043478,0.647043478261,0.647043478261
65957,2014081907,0.15325,0.6781,0.6781
65957,2014081908,0.277052631579,0.952421052632,0.952421052632
65957,2014081909,0.408894736842,1.27342105263,1.27342105263
65957,2014081910,0.44485,1.7183,1.7183
65957,2014081911,0.175125,0.857,0.857
65957,2014081912,0.421142857143,1.14957142857,1.14957142857
65957,2014081913,0.333363636364,1.16381818182,1.16381818182
65957,2014081914,1.00595652174,4.15986956522,4.15986956522
65957,2014081915,0.476782608696,1.45608695652,1.45608695652
65957,2014081916,0.591125,1.73125,1.73125
65958,2014081900,0.124611111111,0.675277777778,0.675277777778
65958,2014081901,0.168470588235,0.889705882353,0.889705882353
65958,2014081902,0.238714285714,1.26614285714,1.26614285714
65958,2014081903,0.150071428571,0.699714285714,0.699714285714
65958,2014081904,0.0553333333333,0.433111111111,0.433111111111
65958,2014081905,0.127727272727,0.725181818182,0.725181818182
65958,2014081906,0.66625,2.5284375,2.5284375
65958,2014081907,0.3131875,0.93225,0.93225
65958,2014081908,1.83225,4.689125,4.689125
65958,2014081909,2.83225,6.9778125,6.9778125
65958,2014081910,3.82475,9.9835,9.9835
65958,2014081911,4.29,9.69175,9.69175
65958,2014081912,5.18885714286,10.1332857143,10.1332857143
65958,2014081913,7.39825,14.513,14.513
65958,2014081914,5.81875,11.75425,11.75425
65958,2014081915,5.749625,12.93625,12.93625
65958,2014081916,5.1155,11.22475,11.22475
65959,2014081900,1.3473,3.8992,3.8992
65959,2014081901,0.672714285714,1.85814285714,1.85814285714
65959,2014081902,2.01555555556,5.83622222222,5.83622222222
65959,2014081903,0.825777777778,2.65833333333,2.65833333333
65959,2014081904,1.14916,3.48792,3.48792
65959,2014081905,0.618071428571,2.32203571429,2.32203571429
65959,2014081906,0.514739130435,1.211,1.211
65959,2014081907,0.277208333333,0.836333333333,0.836333333333
65959,2014081908,0.844857142857,2.43760714286,2.43760714286
65959,2014081909,0.82825,1.93342857143,1.93342857143
65959,2014081910,1.3968,3.7081,3.7081
65959,2014081911,1.3431,3.6209,3.6209
65959,2014081912,1.3853,4.0602,4.0602
65959,2014081913,2.846,7.9824,7.9824
65959,2014081914,1.4872,4.74,4.74
65959,2014081915,2.9184,6.9461,6.9461
65959,2014081916,1.6958,4.7975,4.7975
74786,2014081900,0.0086,0.4892,0.4892
74786,2014081901,2.8875,13.96125,13.96125
74786,2014081902,0.026,0.4192,0.4192
74786,2014081903,0.00171428571429,0.182142857143,0.182142857143
74786,2014081904,0.012,0.33075,0.33075
74786,2014081905,0.0168333333333,0.400166666667,0.400166666667
74786,2014081906,0.0,0.267333333333,0.267333333333
74786,2014081907,0.0115714285714,0.506857142857,0.506857142857
74786,2014081908,0.0268333333333,0.695166666667,0.695166666667
74786,2014081909,0.0368571428571,0.653,0.653
74786,2014081910,0.0514,0.8028,0.8028
74786,2014081911,0.0504545454545,0.656454545455,0.656454545455
74786,2014081912,0.228428571429,1.61214285714,1.61214285714
74786,2014081913,0.6226,3.485,3.485
74786,2014081914,0.0841818181818,0.783272727273,0.783272727273
74786,2014081915,0.164285714286,0.968285714286,0.968285714286
74786,2014081916,0.0513333333333,0.653333333333,0.653333333333
